disease_id	disease_scope	priva_scope	scope_review_status	scope_evidence	scope_reference	scope_note	reviewer_model	reviewed_at_hkt
ORPHA:654	mendelian_cancer_predisposition	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_loss_of_function_in;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:654;ORPHADATA_PRODUCT6:2026-06-23;PMID:12085187;PMID:25366870;PMID:26551668;PMID:28553959;PMID:29912901;PMID:39293508;PMID:25099282	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) CTR9,TRIM28,TRIP13. Association type(s): Disease-causing germline mutation(s) (loss of function) in;Disease-causing germline mutation(s) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:65684	uncertain	review	manual_review_unresolved	manual_evidence_review;none;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Major_susceptibility_factor_in;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:65684;ORPHADATA_PRODUCT6:2026-06-23;PMID:22264561	Retained for review after disease-and-gene-specific check. Assessed Orphadata association type(s) for HPO-linked gene(s) CEP126,CPLANE1 are Major susceptibility factor in; these do not by themselves establish Mendelian causality, confirmed non-monogenic etiology, or somatic-only disease scope.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:668	mendelian_cancer_predisposition	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:668;ORPHADATA_PRODUCT6:2026-06-23;PMID:11449317;PMID:2823272;PMID:1349175;PMID:8401536	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) TP53. Association type(s): Disease-causing germline mutation(s) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:676	mendelian_non_neoplastic	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_gain_of_function_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:676;ORPHADATA_PRODUCT6:2026-06-23;PMID:23864476;PMID:22379635;PMID:23955596;PMID:24522117;PMID:31930989	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) PRSS1. Association type(s): Disease-causing germline mutation(s) (gain of function) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:685082	uncertain	review	manual_review_unresolved	manual_evidence_review;none;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Major_susceptibility_factor_in;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:685082;ORPHADATA_PRODUCT6:2026-06-23;PMID:11063734;PMID:29805340	Retained for review after disease-and-gene-specific check. Assessed Orphadata association type(s) for HPO-linked gene(s) SFTPB,SFTPC are Major susceptibility factor in; these do not by themselves establish Mendelian causality, confirmed non-monogenic etiology, or somatic-only disease scope.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:69063	mendelian_non_neoplastic	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:69063;ORPHADATA_PRODUCT6:2026-06-23;PMID:15464186	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) MME. Association type(s): Disease-causing germline mutation(s) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:69665	uncertain	review	manual_review_unresolved	manual_evidence_review;none;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Major_susceptibility_factor_in;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:69665;ORPHADATA_PRODUCT6:2026-06-23;PMID:23022423;PMID:15888793	Retained for review after disease-and-gene-specific check. Assessed Orphadata association type(s) for HPO-linked gene(s) ABCB11,ABCB4,ATP8B1 are Major susceptibility factor in; these do not by themselves establish Mendelian causality, confirmed non-monogenic etiology, or somatic-only disease scope.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:697160	mendelian_non_neoplastic	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_gain_of_function_in;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:697160;ORPHADATA_PRODUCT6:2026-06-23;PMID:23935176;PMID:18564362;PMID:22196487;PMID:22787626;PMID:20506206;PMID:24357517;PMID:18065176;PMID:20833646;PMID:24272827;PMID:27030146;PMID:29100083;PMID:25839329;PMID:26486472;PMID:29394991;PMID:30256902	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) ARX,CDKL5,CNPY3,GRIN2B,GUF1,NTRK2,PHACTR1,PIGA,PLCB1,SCN2A,SIK1,SPTAN1,WDR45. Association type(s): Disease-causing germline mutation(s) (gain of function) in;Disease-causing germline mutation(s) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:69735	mendelian_non_neoplastic	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:69735;ORPHADATA_PRODUCT6:2026-06-23;PMID:24697860	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) SOX18. Association type(s): Disease-causing germline mutation(s) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:703	uncertain	review	manual_review_unresolved	manual_evidence_review;none;MONDO_exact_ORPHA_xref;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:703	Retained for review: MONDO/HPO and assessed exact disease-and-gene Orphadata evidence do not decisively distinguish inherited, confirmed non-monogenic, or somatic-only scope.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:70567	somatic_oncogenic	exclude	manually_confirmed	manual_evidence_review;MONDO_neoplasm_ancestry;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_somatic_mutation_s_in;ORPHADATA_exact_gene_association:Part_of_a_fusion_gene_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:70567;ORPHADATA_PRODUCT6:2026-06-23;PMID:32576609;PMID:24503127;PMID:21253578	Excluded from germline PriVA transfer: MONDO classifies the condition as a neoplasm and assessed Orphadata associations for HPO-linked gene(s) BRCA1,BRCA2,PTPN3,ROS1 are somatic/fusion (Disease-causing somatic mutation(s) in;Part of a fusion gene in), with no assessed exact-gene germline association.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:714652	uncertain	review	manual_review_unresolved	manual_evidence_review;none;no_MONDO_ORPHA_identity_mapping;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:714652	Retained for review: MONDO/HPO and assessed exact disease-and-gene Orphadata evidence do not decisively distinguish inherited, confirmed non-monogenic, or somatic-only scope.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:718	mendelian_non_neoplastic	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:718;ORPHADATA_PRODUCT6:2026-06-23;PMID:24934569;PMID:19234473	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) SOX9. Association type(s): Disease-causing germline mutation(s) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:725	mendelian_non_neoplastic	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:725;ORPHADATA_PRODUCT6:2026-06-23;PMID:27683935	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) GRIN2A. Association type(s): Disease-causing germline mutation(s) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:73224	mendelian_non_neoplastic	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:73224;ORPHADATA_PRODUCT6:2026-06-23;PMID:34607910	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) RRAGD. Association type(s): Disease-causing germline mutation(s) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:747	uncertain	review	manual_review_unresolved	manual_evidence_review;none;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Major_susceptibility_factor_in;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:747;ORPHADATA_PRODUCT6:2026-06-23;PMID:33589587	Retained for review after disease-and-gene-specific check. Assessed Orphadata association type(s) for HPO-linked gene(s) HLA-DRB1 are Major susceptibility factor in; these do not by themselves establish Mendelian causality, confirmed non-monogenic etiology, or somatic-only disease scope.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:75249	uncertain	review	manual_review_unresolved	manual_evidence_review;none;no_MONDO_ORPHA_identity_mapping;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:75249	Retained for review: MONDO/HPO and assessed exact disease-and-gene Orphadata evidence do not decisively distinguish inherited, confirmed non-monogenic, or somatic-only scope.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:75564	somatic_oncogenic	exclude	manually_confirmed	manual_evidence_review;MONDO_neoplasm_ancestry;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_somatic_mutation_s_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:75564;ORPHADATA_PRODUCT6:2026-06-23;PMID:19557078;PMID:19483684;PMID:24507814	Excluded from germline PriVA transfer: MONDO classifies the condition as a neoplasm and assessed Orphadata associations for HPO-linked gene(s) SF3B1,TET2 are somatic/fusion (Disease-causing somatic mutation(s) in), with no assessed exact-gene germline association.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:758	mendelian_non_neoplastic	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_loss_of_function_in;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:758;ORPHADATA_PRODUCT6:2026-06-23;PMID:20032990;PMID:20301292;PMID:25615550	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) ABCC6,ENPP1. Association type(s): Disease-causing germline mutation(s) (loss of function) in;Disease-causing germline mutation(s) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:75857	uncertain	review	manual_review_unresolved	manual_evidence_review;none;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Role_in_the_phenotype_of;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:75857;ORPHADATA_PRODUCT6:2026-06-23;PMID:24056535	Retained for review after disease-and-gene-specific check. Assessed Orphadata association type(s) for HPO-linked gene(s) ERMARD are Role in the phenotype of; these do not by themselves establish Mendelian causality, confirmed non-monogenic etiology, or somatic-only disease scope.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:77301	uncertain	review	manual_review_unresolved	manual_evidence_review;none;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Role_in_the_phenotype_of;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:77301;ORPHADATA_PRODUCT6:2026-06-23;PMID:23169491	Retained for review after disease-and-gene-specific check. Assessed Orphadata association type(s) for HPO-linked gene(s) PTCH1 are Role in the phenotype of; these do not by themselves establish Mendelian causality, confirmed non-monogenic etiology, or somatic-only disease scope.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:79087	uncertain	review	manual_review_unresolved	manual_evidence_review;none;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Major_susceptibility_factor_in;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:79087;ORPHADATA_PRODUCT6:2026-06-23;PMID:16826530	Retained for review after disease-and-gene-specific check. Assessed Orphadata association type(s) for HPO-linked gene(s) LMNB2 are Major susceptibility factor in; these do not by themselves establish Mendelian causality, confirmed non-monogenic etiology, or somatic-only disease scope.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:79432	mendelian_non_neoplastic	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:79432;ORPHADATA_PRODUCT6:2026-06-23;PMID:12876664	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) OCA2. Association type(s): Disease-causing germline mutation(s) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:79455	mendelian_cancer_predisposition	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:79455;ORPHADATA_PRODUCT6:2026-06-23;PMID:18795925;PMID:19865100	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) KIT. Association type(s): Disease-causing germline mutation(s) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:797	uncertain	review	manual_review_unresolved	manual_evidence_review;none;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Major_susceptibility_factor_in;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:797;ORPHADATA_PRODUCT6:2026-06-23;PMID:22991420;PMID:15735647	Retained for review after disease-and-gene-specific check. Assessed Orphadata association type(s) for HPO-linked gene(s) BTNL2,HLA-DRB1 are Major susceptibility factor in; these do not by themselves establish Mendelian causality, confirmed non-monogenic etiology, or somatic-only disease scope.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:803	mendelian_non_neoplastic	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:803;ORPHADATA_PRODUCT6:2026-06-23;PMID:24085347;PMID:20352044;PMID:23155438;PMID:16807408;PMID:20301623;PMID:23941283;PMID:24535663;PMID:25343993;PMID:24686783;PMID:20363051;PMID:20368421;PMID:26945885;PMID:23303844;PMID:24138988;PMID:22084127;PMID:22801503;PMID:23428184;PMID:25700176;PMID:23455423;PMID:24119685;PMID:24931836;PMID:19734901;PMID:25113787;PMID:25261972;PMID:25113788;PMID:25261971;PMID:25348631;PMID:25348633;PMID:25155093;PMID:27455348;PMID:26974433;PMID:27080313;PMID:28469040;PMID:30811981	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) ANG,ANXA11,CCNF,CFAP410,CHCHD10,CHMP2B,DAO,ERBB4,FIG4,FUS,GLE1,HNRNPA1,MATR3,OPTN,PFN1,SOD1,SQSTM1,TARDBP,UBQLN2,VAPB,VCP. Association type(s): Disease-causing germline mutation(s) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
